any_whois_info,num_nameservers,days_from_create_to_expire,days_from_create_to_now,number_of_repeated_chars,max_repeated_chars,entropy_of_domain,subdomains_number,hyphen_number,path_number,digit_ratio,contains_extension,contains_suspicious_extension,ssl_error,iframe,no_hyperlink,internal_ratio,external_ratio,number_of_redirects,has_password,url
True,4,8766,8414,0,0,2.75,0,0,1,0.0,False,False,False,False,1,0.0,0.0,1,False,http://www.ecalvary.net/
True,2,1096,804,0,0,3.0957952550009344,0,0,1,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.fatboyscuba.com/
True,2,11321,10221,1,1,3.2516291673878226,1,0,1,0.0,True,False,False,False,0,0.7142857142857143,0.19047619047619047,1,False,http://apolloguide.com/mov_revtemp.asp?cid=1169
True,2,9496,9291,1,1,3.43162356584743,0,0,1,0.0,False,False,False,False,0,0.4,0.6,2,False,http://www.ridleyandassociates.com/
True,2,9131,8899,0,0,3.182005814760214,0,0,1,0.0,False,False,False,True,0,0.7959183673469388,0.20408163265306123,1,False,http://www.ocwomenschorus.org/
True,2,10957,10811,1,1,2.521640636343318,0,0,1,0.0,False,False,False,False,0,0.5,0.5,0,False,http://www.rtassoc.com/
True,3,8401,7467,0,0,3.625,0,0,1,0.0,False,False,False,False,0,0.5833333333333334,0.4166666666666667,1,False,http://www.candlelightersaz.org/
True,3,8401,8119,0,0,3.238901256602631,1,0,1,0.0,False,False,False,False,0,0.9285714285714286,0.07142857142857142,1,False,http://scienceblogs.com/
True,2,1096,731,1,1,3.0220552088742,0,0,0,0.0,False,False,False,True,0,0.8484848484848485,0.15151515151515152,0,False,http://www.abcchildcare.net
True,2,730,427,0,0,3.2516291673878226,1,0,2,0.0,False,False,False,False,0,1.0,0.0,0,False,http://magnetplace.com/retro/
True,2,10956,10313,0,0,2.663532754804255,0,0,2,0.0,True,False,False,False,0,0.7627118644067796,0.1864406779661017,0,False,http://www.camacdonald.com/birding/birding.htm
True,3,8401,8123,0,0,3.006238928653389,0,0,0,0.0,False,False,True,False,1,0.0,0.0,1,False,http://www.solutionsinmind.net
True,2,10956,10572,0,0,3.3927474104487847,0,0,2,0.0,True,False,False,False,1,0.0,0.0,1,False,http://www.catholicforum.com/saints/index017.htm
True,2,8766,8634,1,1,3.1219280948873624,1,1,1,0.0,False,False,False,False,1,0.0,0.0,1,False,http://c-omalley.com/
True,2,10593,10423,0,0,2.75,0,0,2,0.0,True,False,False,False,1,0.0,0.0,0,False,http://www.endowsec.com/pated/ecdgs30.htm
True,2,8401,8140,2,1,2.5220552088742005,0,0,1,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.cassiesteele.com/
True,3,8766,8226,1,1,2.7321588913645707,0,0,0,0.0,False,False,False,False,0,0.0,0.9090909090909091,2,False,http://www.eyecanseeit.com
True,6,10226,10160,0,0,2.0,0,0,1,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.vans.com/
True,3,1461,1298,1,1,2.59490661824394,0,0,1,0.0,False,False,False,False,0,0.0038022813688212928,0.9277566539923955,2,False,http://www.dannymarona.com/
True,3,7305,7182,0,0,3.378783493486176,0,0,1,0.0,False,False,False,False,0,0.6373626373626373,0.17582417582417584,1,False,http://www.newlifebaptist.co.uk/
True,4,9862,9594,0,0,2.725480556997868,0,0,0,0.0,False,False,False,True,0,0.8847184986595175,0.07506702412868632,3,False,http://www.esabindia.com
True,4,11687,11348,1,1,3.182005814760214,1,0,1,0.0,True,False,True,True,0,0.0,1.0,1,False,http://illogiq.tripod.com/splash.htm
True,2,9862,9695,1,1,1.5,0,0,1,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.woff.org/
True,2,10227,9769,0,0,2.2516291673878226,0,0,2,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.newbie.net/notespad/
True,2,9131,8956,0,0,3.418295834054489,0,0,0,0.0,False,False,False,False,0,0.96,0.02,1,False,http://www.thermalworks.com
True,0,15279,14634,0,0,3.337175341123077,2,0,2,0.0,False,False,False,False,0,0.5384615384615384,0.38461538461538464,0,False,http://botit.botany.wisc.edu/toms_fungi/morel.html
True,2,10591,10175,0,0,2.321928094887362,0,0,0,0.0,False,False,False,False,0,0.0,1.0,0,False,http://www.bluco.com
True,5,10957,10906,0,0,2.725480556997868,0,0,2,0.0,False,False,False,False,0,0.047244094488188976,0.952755905511811,1,False,http://www.geocities.com/thirdage3/
True,0,12197,11552,0,0,2.584962500721156,0,0,3,0.0,False,False,False,False,0,0.8888888888888888,0.1111111111111111,1,False,http://www.thomas.edu/athletics/wbasketball/
True,3,10359,10294,0,0,2.75,0,0,3,0.0,True,False,False,False,1,0.0,0.0,1,False,http://www.cadalyst.com/cadalyst/article/articlelist.jsp?categoryid=3032
True,5,10957,10906,0,0,2.725480556997868,0,0,2,0.0,False,False,False,False,0,0.047244094488188976,0.952755905511811,1,False,http://www.geocities.com/silverjamese/
True,2,10593,10400,1,1,2.521640636343318,0,0,3,0.0,True,False,False,False,0,0.7727272727272727,0.22727272727272727,1,False,http://www.stenudd.com/myth/greek/heraclitus.htm
True,3,10226,10020,0,0,2.5,0,0,2,0.0,False,False,False,False,1,0.0,0.0,2,False,http://www.schemers.org/education/
False,2,9131,8781,0,0,2.807354922057604,0,0,1,0.0,True,False,False,False,0,0.845679012345679,0.15432098765432098,1,True,http://www.diptera.info/photogallery.php?album_id=17
True,5,10957,10906,0,0,2.725480556997868,0,0,2,0.0,False,False,False,False,0,0.047244094488188976,0.952755905511811,1,False,http://www.geocities.com/l_love_my_pets/
True,4,11688,9618,0,0,2.9232314287976204,0,0,1,0.0,False,False,False,True,0,0.14375,0.85625,1,False,http://www.andersongardens.org/
True,2,8765,8242,0,0,4.026986833359286,1,0,1,0.0,False,False,False,False,1,0.0,0.0,1,False,http://somethingbeautiful.typepad.com/
True,2,10957,10907,1,1,1.4591479170272448,0,0,0,0.0,False,False,False,False,0,0.8980582524271845,0.09223300970873786,1,False,http://www.atlatt.com
True,2,9862,8068,3,1,2.872905595320056,0,0,1,0.0,False,False,False,True,0,0.9342105263157895,0.02631578947368421,1,False,http://www.greenmillennium.com/
True,2,3652,3411,0,0,2.8553885422075336,0,0,1,0.0,False,False,False,False,1,0.0,0.0,1,False,http://www.artisticidea.com/
True,2,8766,7827,0,0,2.8464393446710154,0,0,2,0.0,True,False,False,False,0,0.9520958083832335,0.04790419161676647,2,False,http://www.entheosweb.com/website_design/dreamweaver_behaviors.asp
True,2,8036,7929,1,1,2.974937501201927,0,0,1,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.davesclassicarcade.com/
True,2,1461,1290,0,0,3.486624565223813,0,0,1,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.spectrumautosolutions.com/index2.html
True,4,10593,10423,0,0,2.75,0,0,3,0.0,False,False,False,False,0,0.0,0.16666666666666666,0,False,http://www.itraders.com/jicc/cosmos/index.html
True,2,9862,9718,0,0,3.182005814760214,1,0,2,0.0,False,False,False,True,0,0.8285714285714286,0.11428571428571428,2,False,http://stpaulsparish.org/anglibsociety/
True,2,9496,9307,0,0,3.375,0,0,0,0.0,False,False,False,True,0,0.7164179104477612,0.2537313432835821,1,False,http://www.unityjournalists.org
True,3,10533,10249,1,1,2.5,1,0,1,0.0,True,False,False,False,0,0.743801652892562,0.2396694214876033,3,False,http://www.nhc.noaa.gov/aboutsshs.shtml
True,5,10957,10906,0,0,2.725480556997868,0,0,2,0.0,False,False,False,False,0,0.047244094488188976,0.952755905511811,1,False,http://www.geocities.com/shallowreefs/index.html
True,2,8765,8608,0,0,3.3787834934861767,0,1,2,0.0,False,False,False,False,0,0.05555555555555555,0.9444444444444444,1,False,http://www.network-client.com/ftpnow/
True,2,1096,905,0,0,2.8150724101159437,0,0,0,0.0,False,False,False,False,0,0.9436619718309859,0.056338028169014086,3,False,http://www.aurorasisters.com
True,2,11687,11265,0,0,3.4182958340544896,1,0,4,0.0,False,False,False,False,0,0.0,1.0,1,False,http://cybernation.com/victory/quotations/authors/quotes_maistre_josephde.html
True,5,14487,12715,0,0,2.75,0,0,2,0.0,False,False,False,False,1,0.0,0.0,2,False,http://www.helsinki.fi/~tasalmin/europe_report.html
True,4,11687,11348,0,0,3.3787834934861767,1,0,3,0.0,False,False,False,False,1,0.0,0.0,3,False,http://members.tripod.com/~surfernews/cyb/
True,2,9861,9359,0,0,3.085055102756477,1,0,3,0.0,False,False,False,False,0,0.7428571428571429,0.2571428571428571,3,False,http://idautomation.com/fonts/fontpackage/
True,2,10591,10376,0,0,2.9139770731827523,0,0,1,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.hiphopmusic.com/soybomb.html
True,2,13150,12306,0,0,2.94770277922009,1,0,1,0.0,False,False,False,False,1,0.0,0.0,2,False,http://tochi.acm.org/
True,2,10226,9892,0,0,2.725480556997868,0,0,1,0.0,False,False,False,False,0,0.925,0.075,0,False,http://www.ktionline.com/
True,5,10957,10906,0,0,2.725480556997868,0,0,2,0.0,False,False,False,False,0,0.047244094488188976,0.952755905511811,1,False,http://www.geocities.com/imstillaliveupn/
True,2,9861,9585,0,0,3.095795255000934,0,1,2,0.0,False,False,False,False,0,0.875,0.125,0,False,http://www.haro-online.com/movies/new_best_friend.html
True,5,10957,10906,0,0,2.725480556997868,0,0,2,0.0,False,False,False,False,0,0.047244094488188976,0.952755905511811,1,False,http://www.geocities.com/dcentraltutor/
True,4,9861,9700,0,0,2.94770277922009,0,0,1,0.0,False,False,False,True,0,0.5,0.5,0,False,http://www.hengdatie.com/
True,2,10956,10592,2,1,3.2195282822995477,0,0,1,0.0,False,False,False,True,0,0.9064039408866995,0.09359605911330049,2,False,http://www.briggsandstratton.com/
True,4,12417,12181,0,0,3.084962500721156,1,0,1,0.0,False,False,False,False,0,0.1111111111111111,0.8888888888888888,0,False,http://www.broadcast.bt.com/
True,2,9131,8556,1,1,2.9219280948873623,0,1,1,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.quiz-buddy.com/spanish_phrases_with_audio.html
True,2,10956,10634,1,1,2.725480556997868,0,0,3,0.0,False,False,False,False,0,0.7941176470588235,0.20588235294117646,1,False,http://www.hallogram.com/keystone/photoshop/
True,2,10226,10103,2,1,2.6464393446710157,0,0,1,0.0,False,False,False,False,0,0.010273972602739725,0.9897260273972602,2,False,http://www.kittyboots.com/
True,2,9862,9726,0,0,3.381580488309164,1,0,1,0.0,False,False,False,False,1,0.0,0.0,0,False,http://evolver.diaryland.com/
True,8,10957,10885,0,0,2.0,0,0,3,0.0,False,False,False,False,0,0.7942386831275721,0.205761316872428,1,False,http://www.imdb.com/name/nm0316079/
True,2,10701,10676,0,0,3.0,0,0,1,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.lysander.co.uk/
True,2,9131,8795,0,0,2.2516291673878226,0,0,1,0.0,True,False,False,False,0,0.75,0.25,2,False,http://www.oarval.org/pneb.htm
True,5,10957,10906,0,0,2.725480556997868,0,0,3,0.0,False,False,False,False,0,0.047244094488188976,0.952755905511811,1,False,http://www.geocities.com/petsburgh/7125/simon.html
True,2,9496,9197,1,1,2.7219280948873625,0,0,0,0.3,False,False,False,False,1,0.0,0.0,0,False,http://www.billing911.com
True,5,10957,10906,0,0,2.725480556997868,0,0,4,0.0,False,False,False,False,0,0.045364891518737675,0.9546351084812623,1,False,http://www.geocities.com/sunsetstrip/palladium/1747/emperor.html
True,2,11687,10725,2,1,3.25,0,0,1,0.0,False,False,True,True,0,0.4153846153846154,0.5846153846153846,3,False,http://www.marshmallowpeeps.com/
True,2,365,65,1,1,3.418295834054489,0,1,0,0.0,False,False,False,False,0,0.0,1.0,1,False,http://www.csfoot-ankle.com
True,2,10958,10458,0,0,3.521640636343319,0,1,0,0.0,False,False,False,False,0,0.9885057471264368,0.011494252873563218,1,False,http://www.salem-republic.com
True,79,8766,8730,0,0,2.5216406363433186,0,0,2,0.0,False,False,False,False,0,0.7142857142857143,0.08571428571428572,0,False,http://www.librino.it/catania18/
True,3,9862,9681,0,0,3.085055102756477,0,0,1,0.0,False,False,False,False,0,0.7608695652173914,0.1956521739130435,2,False,http://www.choctawsaints.org/
True,4,10593,10398,0,0,2.2516291673878226,0,0,1,0.0,False,False,False,False,0,0.07407407407407407,0.9259259259259259,1,False,http://www.srdogs.com/
True,2,12052,10730,0,0,3.584962500721156,0,0,2,0.0,True,False,False,False,0,1.0,0.0,0,False,http://www.historyplace.com/lincoln/divided.htm
True,2,9861,9703,0,0,3.2516291673878226,0,1,1,0.0,True,False,False,False,0,0.25,0.75,1,False,http://www.garage-music.com/rare2002.htm
True,4,8126,7805,1,1,3.085055102756477,1,0,0,0.0,False,False,False,False,1,0.0,0.0,1,False,http://estesparkkoa.com
True,2,10558,10249,0,0,3.0,1,0,3,0.0,False,False,False,False,1,0.0,0.0,2,False,http://home.nps.gov/applications/submerged/
True,3,9497,9374,0,0,3.3927474104487847,1,0,0,0.0,False,False,False,False,0,0.7586206896551724,0.2413793103448276,1,False,http://relationshit.com
True,2,8035,7896,1,1,2.8553885422075336,0,0,1,0.0,False,False,False,False,0,1.0,0.0,0,False,http://www.soulprogress.com/
True,6,10226,9574,0,0,3.625,1,0,0,0.0,False,False,False,False,1,0.0,0.0,1,False,http://maki.sourceforge.net
True,4,8400,8262,0,0,3.0,0,0,0,0.0,False,False,False,False,0,0.9714285714285714,0.02857142857142857,1,False,http://www.vitalcpr.com
True,4,10957,8953,0,0,2.0,0,0,1,0.0,True,False,False,False,0,1.0,0.0,0,False,http://www.jnxf.com/demo_einfo.asp
True,2,10593,9723,2,1,2.9219280948873623,0,0,1,0.0,False,False,False,False,0,0.03333333333333333,0.9666666666666667,4,False,http://www.usspioneer.org/
True,2,10226,9992,1,1,2.8553885422075336,0,0,1,0.0,False,False,False,False,0,0.0,1.0,1,False,http://www.robbinsgioia.com/
True,2,9862,9486,0,0,2.807354922057604,0,1,1,0.0,False,False,False,True,0,0.6732673267326733,0.31683168316831684,0,False,http://www.bkma-xv.com/
True,2,8765,8603,0,0,3.0957952550009344,0,0,1,0.0,False,False,False,True,0,0.9127272727272727,0.08363636363636363,2,False,http://www.biblemaster.com/
True,2,11324,11193,0,0,2.321928094887362,0,0,2,0.0,True,False,False,True,0,0.017316017316017316,0.9783549783549783,3,False,http://www.sover.net/~ozus/phantomlady.htm
True,2,2192,2084,1,1,3.558518613048906,0,0,1,0.0,False,False,False,True,0,0.005681818181818182,0.9886363636363636,2,False,http://www.budgerigarassociation.com/
True,2,9131,8788,0,0,2.321928094887362,0,0,0,0.0,False,False,False,True,0,0.038865546218487396,0.9611344537815126,1,False,http://www.hfmus.com
True,4,10226,9582,2,1,3.2359263506290334,0,0,1,0.0,False,False,True,False,1,0.0,0.0,2,False,http://www.savvycollector.com/
True,2,10592,10439,0,0,2.94770277922009,0,0,2,0.0,False,False,False,False,0,0.75,0.0,0,False,http://www.libchrist.com/bible/celibacy.html
True,2,10956,10180,0,0,2.6464393446710153,0,0,0,0.0,False,False,False,False,0,0.0,1.0,1,False,http://www.cncservice.com
True,0,13928,13648,0,0,2.584962500721156,0,0,2,0.0,False,False,False,False,1,0.0,0.0,1,False,http://www.uidaho.edu/special-collections/other.repositories.html
True,4,9862,9635,0,0,1.584962500721156,0,0,3,0.0,True,False,False,False,0,0.0,1.0,0,False,http://www.hpa.org.uk/cdr/pages/zoonoses.htm
True,3,9861,9723,0,0,3.7871439606981383,1,0,3,0.0,True,False,False,True,0,0.10852713178294573,0.8914728682170543,1,False,http://womenshistory.about.com/library/bio/blbio_margaret_sanger.htm
True,2,9497,9464,0,0,2.807354922057604,0,0,0,0.0,False,False,False,True,0,0.9297658862876255,0.07023411371237458,1,False,http://www.phelans.ie
True,4,11687,11666,0,0,2.725480556997868,0,0,5,0.0,False,False,False,False,1,0.0,0.0,2,False,http://www.newyorker.com/reporting/2008/04/14/080414fa_fact_parker
True,2,13148,9978,0,0,3.0269868333592873,0,0,1,0.0,False,False,False,True,0,0.01098901098901099,0.967032967032967,1,False,http://www.monkinstitute.com/
True,5,11324,11237,1,1,3.188721875540867,1,0,2,0.0,False,False,False,False,0,0.047244094488188976,0.952755905511811,1,False,http://groups.yahoo.com/group/thepaganlovenest
True,4,11687,9876,0,0,2.725480556997868,0,0,2,0.0,True,False,False,False,0,0.9746835443037974,0.02531645569620253,1,False,http://www.newadvent.org/cathen/10598a.htm
True,2,10593,9734,0,0,2.2516291673878226,0,0,1,0.0,False,False,False,False,0,0.9545454545454546,0.0,0,False,http://www.liaise.org/airquality.html
True,2,9496,9249,2,1,3.3660913291191914,0,0,1,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.goldenislesspeedway.com/
True,2,10956,10697,1,1,3.3248629576173574,0,0,1,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.pathvalleyfarm.com/
True,2,8035,7842,1,1,3.3232314287976203,1,0,1,0.0,False,False,False,True,0,0.4444444444444444,0.5555555555555556,3,False,http://hoogsreporting.com/
True,2,10226,10003,0,0,3.0565647621309537,0,2,3,0.0,False,False,False,False,1,0.0,0.0,1,False,http://www.the-movie-times.com/thrsdir/actress/mkidder.html
True,4,11687,11348,1,1,3.4472624994412104,1,0,1,0.0,False,False,False,True,0,0.7142857142857143,0.14285714285714285,1,False,http://distilleryonline.tripod.com/
True,2,10227,9971,0,0,1.5,0,0,0,0.0,False,False,False,True,0,0.9473684210526315,0.045112781954887216,0,False,http://www.mpma.org.my
True,4,11687,9876,0,0,2.725480556997868,0,0,2,0.0,True,False,False,False,0,0.9930313588850174,0.006968641114982578,1,False,http://www.newadvent.org/cathen/08675a.htm
True,3,10956,10563,0,0,2.873140679513133,0,0,0,0.0,False,False,False,False,0,0.8421052631578947,0.15789473684210525,1,False,http://www.healthyhearts.com
True,6,10550,10249,0,0,1.8423709931771084,1,0,3,0.0,True,False,False,False,1,0.0,0.0,1,False,http://www.dpd.cdc.gov/dpdx/html/fasciolopsiasis.htm
True,0,14962,14682,0,0,3.321928094887362,1,0,2,0.0,False,False,False,False,0,1.0,0.0,3,False,http://www.lib.utexas.edu/maps/bolivia.html
True,2,11324,11185,1,1,2.9219280948873623,1,0,2,0.0,False,False,False,True,0,0.4,0.5,1,False,http://tools.ietf.org/html/rfc202
True,4,11687,11280,0,0,2.807354922057604,0,0,3,0.0,False,False,False,True,0,0.796875,0.203125,2,False,http://www.tvguide.com/movies/gia/133394
True,4,8036,8014,0,0,2.75,0,0,0,0.0,False,False,False,False,1,0.0,0.0,2,False,http://www.galaxysc.com
True,4,10956,10202,0,0,2.321928094887362,0,0,0,0.0,False,False,False,False,0,0.8333333333333334,0.07142857142857142,0,False,http://www.emsco.net
True,2,730,400,0,0,3.084962500721156,0,0,0,0.0,False,False,False,False,0,0.8181818181818182,0.18181818181818182,1,False,http://www.floridastars.org
True,2,8311,7971,1,1,3.095795255000934,1,0,0,0.0,False,False,False,False,1,0.0,0.0,0,False,http://accdesigns.com
True,5,11324,11237,1,1,3.188721875540867,1,0,3,0.0,False,False,False,False,0,0.047244094488188976,0.952755905511811,1,False,http://groups.yahoo.com/group/firefly_fanfiction/
True,4,8827,8578,1,1,3.182005814760214,0,0,0,0.0,False,False,False,False,0,0.0,1.0,2,False,http://www.guitarbyggeren.dk
True,4,11687,9876,0,0,2.725480556997868,0,0,2,0.0,True,False,False,False,0,0.9767441860465116,0.023255813953488372,1,False,http://www.newadvent.org/cathen/08084a.htm
True,4,11324,11232,0,0,1.9219280948873623,0,0,1,0.0,False,False,False,True,0,0.8645833333333334,0.125,1,False,http://www.ascap.com/
True,2,9131,9027,0,0,2.75,1,0,1,0.0,False,False,False,False,0,0.0,1.0,2,False,http://barplan.com/
True,6,12419,11881,0,0,1.0,0,0,5,0.0,True,False,False,False,0,0.8282828282828283,0.1717171717171717,1,False,http://www.ea.com/easports/platforms/games/nhl2003/xbox.jsp
True,2,10226,10010,0,0,3.2359263506290334,0,0,1,0.0,False,False,False,False,0,0.6907216494845361,0.28865979381443296,1,False,http://www.bakphotography.com/
True,2,6940,6734,0,0,1.9219280948873623,1,0,0,0.2,False,False,False,False,1,0.0,0.0,1,False,http://d3db.com
True,4,12417,10577,0,0,3.0269868333592873,0,0,0,0.0,False,False,False,True,0,0.15625,0.828125,2,False,http://www.christiancity.org
True,2,9131,8791,1,1,3.3735572622751846,0,0,1,0.0,False,False,False,False,0,0.9166666666666666,0.08333333333333333,1,False,http://www.aussiewhipmaker.com/
True,4,7305,7303,0,0,1.584962500721156,0,0,1,1.0,False,False,False,False,0,0.3076923076923077,0.6923076923076923,1,False,http://www.247.tv/?men=page74&amp;selsp=9&amp;mpage2=channel
True,2,13148,11666,0,0,2.75,0,0,3,0.0,True,False,False,True,0,0.8414634146341463,0.15853658536585366,1,False,http://www.heritage.org/research/tradeandforeignaid/bg1010.cfm
True,4,12347,10315,0,0,2.321928094887362,0,0,1,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.cumtd.com/
True,4,12052,11662,0,0,2.0,0,0,4,0.0,False,False,False,False,1,0.0,0.0,1,False,http://www.time.com/time/time100/timewarp/timewarp.html
True,2,8035,7787,1,1,2.8464393446710154,0,0,1,0.0,False,False,False,False,0,0.02727272727272727,0.9727272727272728,2,False,http://www.uucolumbia.net/
True,2,11322,10980,0,0,1.9219280948873623,0,0,1,0.0,True,False,False,True,0,0.80625,0.1875,2,False,http://www.mises.org/fullstory.asp?control=1318
True,2,12783,11003,0,0,3.121928094887362,1,0,1,0.0,True,False,False,False,0,0.8333333333333334,0.16666666666666666,1,True,http://firstview.com/collection.php?s_d=916
True,2,10592,10327,0,0,2.584962500721156,1,0,1,0.0,False,False,False,True,0,0.813953488372093,0.16279069767441862,1,False,http://nawem.org.my/
True,4,10226,9922,0,0,1.584962500721156,0,0,4,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.ugo.com/ugo/html/index/?id=28
True,4,13513,11818,0,0,2.0,0,0,5,0.0,True,False,False,False,1,0.0,0.0,1,False,http://www.paho.org/english/hcp/hct/eer/cholera.htm
True,5,4383,4356,0,0,2.0,0,0,1,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.sqfz.com/
True,2,9495,9341,0,0,2.725480556997868,0,0,1,0.0,False,False,False,True,0,1.0,0.0,1,False,http://www.hansonlaw.net/
True,5,10957,10906,0,0,2.725480556997868,0,0,2,0.0,False,False,False,False,0,0.047244094488188976,0.952755905511811,1,False,http://www.geocities.com/ridgesetter2003/
True,2,9131,8790,0,0,3.321928094887362,0,0,1,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.whitecloud.org/
True,2,10226,9963,0,0,1.9182958340544893,0,0,1,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.perpet.com/
True,4,11687,11348,0,0,3.5724312513221195,2,0,1,0.0,False,False,False,True,0,0.2,0.8,0,False,http://johnson.reg.tripod.com/
True,0,15034,14389,1,1,2.9477027792200903,1,0,2,0.0,False,False,False,False,0,0.5643564356435643,0.39603960396039606,1,False,http://www.cis.upenn.edu/~icdt99/
True,2,9822,9769,0,0,2.584962500721156,0,0,3,0.16666666666666666,True,False,False,False,1,0.0,0.0,2,False,http://www.zap2it.com/tv/news/zap-abcpicksupmenintreesmovessixdegrees02059910.story?coll=zap-tv-headlines
True,4,9496,9215,2,1,3.3990795706241737,1,0,1,0.0,False,False,False,False,0,0.3471337579617834,0.4140127388535032,0,False,http://greenroofgrowers.blogspot.com/
True,0,13034,12023,1,1,3.182005814760214,1,0,3,0.0,False,False,False,True,0,0.5684210526315789,0.43157894736842106,1,False,http://bellarmine.lmu.edu/theology/amir/
True,3,10956,10319,0,0,2.5032583347756456,0,0,1,0.0,False,False,False,True,0,0.392,0.584,1,False,http://www.bobcadcam.com/
True,2,9862,9625,1,1,3.2359263506290326,0,0,1,0.0,False,False,False,True,0,0.7058823529411765,0.23529411764705882,1,False,http://www.lcgoodshepherd.org/
True,6,11323,11254,1,1,3.0269868333592873,2,0,1,0.0,False,False,False,False,0,0.26865671641791045,0.7313432835820896,2,False,http://hal.ccsd.cnrs.fr/
True,2,730,469,0,0,2.321928094887362,0,0,2,0.6,True,False,False,False,1,0.0,0.0,0,False,http://www.iq451.com/music/u2.htm
True,3,9131,9050,0,0,3.0220552088742,1,0,2,0.0,False,False,False,False,0,0.9076479076479076,0.09235209235209235,2,False,http://en.wikipedia.org/wiki/bitru
True,5,11687,10082,0,0,2.5216406363433186,1,0,3,0.0,False,False,False,False,0,0.796875,0.203125,1,False,http://aimath.org/arcc/workshops/geometrization.html
True,2,1826,1566,0,0,2.75,0,1,1,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.cert-int.com/
True,4,11687,9876,0,0,2.725480556997868,0,0,2,0.0,True,False,False,False,0,0.9885057471264368,0.011494252873563218,1,False,http://www.newadvent.org/cathen/13393b.htm
True,5,10957,10906,0,0,2.725480556997868,0,0,2,0.0,False,False,False,False,0,0.047244094488188976,0.952755905511811,1,False,http://www.geocities.com/mybuffyfanart/
True,2,12052,10213,1,1,2.521640636343318,0,0,0,0.0,False,False,False,True,0,0.1111111111111111,0.8703703703703703,1,False,http://www.marquee.com
True,2,2922,2912,1,1,2.6464393446710153,0,0,0,0.0,False,False,False,False,0,0.5,0.0,1,False,http://www.smithbliss.com
True,2,11323,9441,0,0,3.381580488309164,0,0,0,0.0,False,False,False,False,0,0.9545454545454546,0.022727272727272728,1,False,http://www.artproductionfund.org
True,2,10590,10224,0,0,3.418295834054489,0,0,1,0.0,False,False,False,False,0,0.14285714285714285,0.8571428571428571,1,False,http://www.mayerstudios.com/
True,4,9655,9404,0,0,3.121928094887362,0,0,1,0.2,False,False,False,False,0,0.5370370370370371,0.46296296296296297,1,False,http://www.golivein24.com/
True,2,9496,9102,1,1,3.125,0,0,1,0.0,False,False,False,False,1,0.0,0.0,0,False,http://www.bigcreekcreative.com/
True,2,9862,9590,2,1,2.913977073182752,0,0,0,0.0,False,False,False,False,0,0.28888888888888886,0.7111111111111111,2,False,http://www.terrybozzio.com
True,2,10226,10018,3,1,3.070847093622518,1,0,0,0.05263157894736842,False,False,False,False,0,0.45454545454545453,0.45454545454545453,0,False,http://7thhell.freeservers.com
True,4,10957,9928,0,0,2.75,0,0,3,0.0,False,False,False,False,0,0.8695652173913043,0.13043478260869565,2,False,http://www.movieweb.com/movie/187/index.html
True,4,11687,11348,0,0,3.3787834934861767,1,0,2,0.0,False,False,False,True,0,0.6428571428571429,0.2857142857142857,3,False,http://members.tripod.com/rocknrollarmy/
True,4,11687,11348,0,0,3.3787834934861767,1,0,2,0.0,False,False,True,True,0,0.0,1.0,3,False,http://members.tripod.com/~mellenhead/jcmindex.html
True,2,8401,8270,0,0,3.4565647621309536,0,0,1,0.0,False,False,False,False,1,0.0,0.0,1,False,http://www.rotatingobjects.com/
True,6,10529,10249,0,0,2.9477027792200903,1,0,1,0.0,False,False,False,True,0,0.01593625498007968,0.9840637450199203,4,False,http://core.nasa.gov/
True,2,9131,8519,0,0,3.195295934496216,0,0,0,0.0,False,False,False,False,0,0.7894736842105263,0.21052631578947367,1,False,http://www.thefertilityexperts.com
True,2,8401,8178,0,0,3.0,0,0,1,0.0,False,False,False,False,0,0.56,0.4,0,False,http://www.wcandles.com/
True,4,8400,8381,0,0,2.0,1,0,3,0.25,False,False,False,False,0,0.9669421487603306,0.03305785123966942,1,False,http://r0k.us/insurance/vp/
True,3,11323,11254,0,0,1.9219280948873623,0,0,2,0.0,False,False,False,False,0,0.9361702127659575,0.06382978723404255,1,False,http://www.irisa.fr/gowachin/
True,4,10227,9544,1,1,3.084962500721156,0,0,0,0.0,False,False,False,False,0,0.0,1.0,2,False,http://www.alisondeegan.co.uk
True,3,8971,8857,0,0,3.3232314287976203,0,0,0,0.0,False,False,False,False,0,0.0,0.9783783783783784,1,False,http://www.surfsideplayers.com
